toy, ,"('how do it how do you play this game', 'Investigator')","[0, 'how do it how do you play this game']",game,36.4278527279821,male,Clark
vehicle, ,"('Shem go to ride in the truck with Kevin on Kevin move day', 'Mother')","[0, 'Shem go to ride in the truck with Kevin on Kevin move day']",truck,36.4278527279821,male,Clark
vehicle, ,"('because Shem and Kevin will not be able to ride in the truck if there no', 'Mother')","[0, 'because Shem and Kevin will not be able to ride in the truck if there no']",truck,36.4278527279821,male,Clark
food, ,"('well sometimes dog eat cookie', 'Investigator')","[0, 'well sometimes dog eat cookie']",cookie,38.0664900716647,male,Clark
clothes, ,"('one wear a point hat approach Babar and make a interminable long speech while another wear a hat shape like a mushroom smile nearby', 'Investigator')","[0, 'one wear a point hat approach Babar and make a interminable long speech while another wear a hat shape like a mushroom smile nearby']",hat,36.1650136553112,male,Clark
toy, ,"('and then you and me and Robin can play a game', 'Investigator')","[0, 'and then you and me and Robin can play a game']",game,36.4278527279821,male,Clark
food, ,"('be you eat potato chip', 'Investigator')","[0, 'be you eat potato chip']",potato,37.4278732622846,male,Clark
food, ,"('but the Shem can only eat potato chip', 'Investigator')","[0, 'but the Shem can only eat potato chip']",potato,37.4278732622846,male,Clark
food, ,"('I not gonna do anything I just like to eat potato chip', 'Investigator')","[0, 'I not gonna do anything I just like to eat potato chip']",potato,37.4278732622846,male,Clark
toy, ,"('okay now I think that we play another game', 'Investigator')","[0, 'okay now I think that we play another game']",game,36.4278527279821,male,Clark
vehicle, ,"('where do you ride horse', 'Investigator')","[0, 'where do you ride horse']",horse,37.4278732622846,male,Clark
toy, ,"('how do you play this game', 'Investigator')","[0, 'how do you play this game']",game,36.1650136553112,male,Clark
food, ,"('the king be in his count house count out his money the queen be in the parlor eat bread and honey the maid be in the garden hang out the clothes there come a little and snip off her nose', 'Investigator')","[0, 'the king be in his count house count out his money the queen be in the parlor eat bread and honey the maid be in the garden hang out the clothes there come a little and snip off her nose']",bread,36.1650136553112,male,Clark
toy, ,"('yeah we play with the tractor', 'Adult')","[0, 'yeah we play with the tractor']",tractor,45.0009240436149,female,VanKleeck
toy, ,"('I gonna play with the truck', 'Adult')","[0, 'I gonna play with the truck']",truck,45.0009240436149,female,VanKleeck
toy, ,"('do you like to play with block', 'Adult')","[0, 'do you like to play with block']",block,37.0007597691944,female,VanKleeck
toy, ,"('do you like to play with block', 'Adult')","[0, 'do you like to play with block']",block,37.0007597691944,female,VanKleeck
