food, ,"('I do know what ice vanilla food be', 'Mother')","[0, 'I do know what ice vanilla food be']",ice,48.4609540236966,male,Brown
food, ,"('I do know what ice vanilla food be', 'Mother')","[0, 'I do know what ice vanilla food be']",vanilla,48.4609540236966,male,Brown
food, ,"('he understand not to touch the stove because it hot and he understand that his food be hot sometimes', 'Mother')","[0, 'he understand not to touch the stove because it hot and he understand that his food be hot sometimes']",stove,51.2967412061849,male,Brown
food, ,"('he understand the way in which I feed the dog because he try to give the dog food', 'Mother')","[0, 'he understand the way in which I feed the dog because he try to give the dog food']",dog,51.2967412061849,male,Brown
clothes, ,"('no it look like a squirrel there remember because it have clothes on', 'Father')","[0, 'no it look like a squirrel there remember because it have clothes on']",squirrel,51.8552742356106,female,Brown
clothes, ,"('do the turtle get clothes on', 'Investigator')","[0, 'do the turtle get clothes on']",turtle,50.5267048604694,female,Brown
clothes, ,"('no I never hear of a turtle get clothes on', 'Investigator')","[0, 'no I never hear of a turtle get clothes on']",turtle,50.5267048604694,female,Brown
toy, ,"('and all the toy under the tree and all she be interest in be in that craze bug', 'Mother')","[0, 'and all the toy under the tree and all she be interest in be in that craze bug']",bug,51.4281607425204,female,Brown
food, ,"('be candy supper food', 'Investigator')","[0, 'be candy supper food']",candy,54.7896260703505,female,Brown
clothes, ,"('do a bee have clothes', 'Mother')","[0, 'do a bee have clothes']",bee,53.7238957678802,female,Brown
clothes, ,"('a factory a big place where they make all kind of thing like machine and car and milk bottle and clothes', 'Mother')","[0, 'a factory a big place where they make all kind of thing like machine and car and milk bottle and clothes']",milk,55.7896466046531,female,Brown
clothes, ,"('a factory a big place where they make all kind of thing like machine and car and milk bottle and clothes', 'Mother')","[0, 'a factory a big place where they make all kind of thing like machine and car and milk bottle and clothes']",car,55.7896466046531,female,Brown
food, ,"('angel food cake', 'Investigator')","[0, 'angel food cake']",cake,57.8553974414259,female,Brown
toy, ,"('a little toy baby for your doll house', 'Mother')","[0, 'a little toy baby for your doll house']",doll,57.6254132528389,female,Brown
